time,centroid,bandwidth,chroma_hue
6.455217519221532996e+01,2.914050417665741688e-01,5.613066842502770770e-01,1.666666666666666574e-01
6.459384864295272166e+01,2.890115105278660002e-01,5.587773253786343375e-01,1.666666666666666574e-01
6.463552209369011337e+01,2.866138389212266602e-01,5.563298289819110787e-01,1.666666666666666574e-01
6.467719554442750507e+01,2.842405466609952969e-01,5.539939141885874552e-01,1.666666666666666574e-01
6.471886899516488256e+01,2.819197513732961125e-01,5.517949217387987382e-01,8.112481913030669678e-02
6.476054244590227427e+01,2.796753288102951651e-01,5.497558521079416449e-01,0.000000000000000000e+00
6.480221589663966597e+01,2.775281282871410737e-01,5.478954984900876735e-01,2.822043256416784662e-01
6.484388934737705767e+01,2.754995362062654940e-01,5.462297570196827934e-01,8.482788820348383663e-01
6.488556279811444938e+01,2.736123454649600495e-01,5.447776134604326304e-01,5.833333333333333703e-01
6.492723624885182687e+01,2.718834645311201115e-01,5.435515756244518881e-01,5.833333333333333703e-01
6.496890969958921858e+01,2.703581467015470641e-01,5.425957789903050887e-01,5.833333333333333703e-01
6.501058315032661028e+01,2.690352626020060534e-01,5.418923771245339749e-01,5.833333333333333703e-01
6.505225660106400198e+01,2.679229978332244300e-01,5.414437166241810040e-01,5.833333333333333703e-01
6.509393005180139369e+01,2.670288706027527104e-01,5.412474960524379375e-01,5.833333333333333703e-01
6.513560350253877118e+01,2.663586753976991961e-01,5.412991746398423398e-01,5.833333333333333703e-01
6.517727695327616289e+01,2.659167459726851646e-01,5.415928101084472868e-01,5.833333333333333703e-01
6.521895040401355459e+01,2.657048232478061989e-01,5.421194257373669334e-01,5.833333333333333703e-01
6.526062385475094629e+01,2.657224772193532703e-01,5.428681288729353405e-01,5.833333333333333703e-01
6.530229730548833800e+01,2.659703829633244809e-01,5.438312664133876373e-01,5.833333333333333703e-01
6.534397075622571549e+01,2.664490211777583162e-01,5.449962651501673028e-01,5.833333333333333703e-01
6.538564420696310719e+01,2.671590877097136940e-01,5.463494488823096296e-01,5.833333333333333703e-01
6.542731765770049890e+01,2.680678199585149191e-01,5.478479681269008417e-01,5.833333333333333703e-01
6.546899110843789060e+01,2.691638004060208922e-01,5.494719897563447031e-01,5.833333333333333703e-01
6.551066455917528231e+01,2.704310372501997906e-01,5.511968581414413704e-01,5.833333333333333703e-01
6.555233800991265980e+01,2.718536724329108090e-01,5.530002813673260409e-01,5.833333333333333703e-01
6.559401146065005150e+01,2.734180248516113743e-01,5.548618324310583549e-01,5.833333333333333703e-01
6.563568491138744321e+01,2.751075980134650711e-01,5.567589631531557615e-01,5.833333333333333703e-01
6.567735836212483491e+01,2.768983078973575318e-01,5.586643458283386821e-01,6.085408575127889685e-01
6.571903181286222662e+01,2.787658164486249146e-01,5.605477430181845522e-01,7.500000000000000000e-01
6.576070526359960411e+01,2.806932647221381805e-01,5.623821374439997856e-01,7.500000000000000000e-01
6.580237871433699581e+01,2.826513400131929754e-01,5.641371140575727194e-01,7.500000000000000000e-01
6.584405216507438752e+01,2.846121045425924478e-01,5.657931351594900349e-01,7.500000000000000000e-01
6.588572561581177922e+01,2.865550008896619594e-01,5.673303036479343531e-01,7.500000000000000000e-01
6.592739906654917093e+01,2.884580670773094768e-01,5.687294160730486103e-01,7.500000000000000000e-01
6.596907251728654842e+01,2.902986122277716463e-01,5.699716432810317812e-01,7.500000000000000000e-01
6.601074596802394012e+01,2.920544723142742827e-01,5.710393342541366657e-01,6.401073794836704689e-01
6.605241941876133183e+01,2.937053086743844355e-01,5.719164974037486138e-01,3.220908537049595455e-01
6.609409286949872353e+01,2.952322679254499316e-01,5.725883011488045460e-01,9.321453050040409694e-02
6.613576632023611523e+01,2.966130926600970552e-01,5.730405244129016529e-01,7.500000000000000000e-01
6.617743977097349273e+01,2.978098643931313960e-01,5.732403468698488158e-01,7.500000000000000000e-01
6.621911322171088443e+01,2.988256730177109577e-01,5.732007171609494467e-01,7.500000000000000000e-01
6.626078667244827614e+01,2.996474978839304693e-01,5.729203036212784372e-01,7.500000000000000000e-01
6.630246012318566784e+01,3.002643159134036899e-01,5.723960459381995936e-01,7.500000000000000000e-01
6.634413357392305954e+01,3.006687457733542290e-01,5.716294868842313193e-01,7.500000000000000000e-01
6.638580702466043704e+01,3.008546153506149734e-01,5.706215029592143217e-01,7.500000000000000000e-01
6.642748047539782874e+01,3.008173849897755048e-01,5.693748743541587887e-01,7.500000000000000000e-01
6.646915392613522044e+01,3.005567642026569231e-01,5.678980452516091404e-01,7.666685705582191313e-01
6.651082737687261215e+01,3.000780140541848828e-01,5.662029002008257539e-01,8.252227553118347547e-01
6.655250082761000385e+01,2.993839740570657937e-01,5.643016955934684331e-01,7.504474145152424391e-01
6.659417427834738135e+01,2.984521305696542504e-01,5.621820714438658939e-01,4.526882948747021351e-01
6.663584772908477305e+01,2.973216133548204354e-01,5.598832846337125080e-01,4.166666666666666852e-01
6.667752117982216475e+01,2.960055513325907661e-01,5.574268114995036827e-01,6.455144314980367781e-01
6.671919463055955646e+01,2.945166357727233564e-01,5.548312622738760247e-01,7.500000000000000000e-01
6.676086808129694816e+01,2.928723327302563129e-01,5.521187682927274354e-01,7.900959561343605664e-01
6.680254153203432566e+01,2.910929937760632358e-01,5.493152921666224486e-01,8.017953697357392828e-01
6.684421498277171736e+01,2.891966823693443156e-01,5.464436764024266369e-01,7.500000000000000000e-01
6.688588843350910906e+01,2.871996582014844090e-01,5.435223639097260806e-01,7.500000000000000000e-01
6.692756188424650077e+01,2.851259596533870511e-01,5.405782179795037834e-01,7.558639859873712563e-01
6.696923533498389247e+01,2.829986097079589258e-01,5.376377096570629233e-01,8.306393267839635719e-01
6.701090878572126996e+01,2.808427353204506205e-01,5.347325247208523091e-01,2.566826593557565150e-01
6.705258223645866167e+01,2.786848616995787342e-01,5.318862641856961782e-01,1.666666666666666574e-01
6.709425568719605337e+01,2.765498311328326020e-01,5.291267481195396361e-01,6.063894600563879411e-01
6.713592913793344508e+01,2.744588200379766141e-01,5.264743888445023723e-01,8.333333333333333703e-01
6.717760258867082257e+01,2.724296443471730389e-01,5.239490478497921266e-01,7.197852410327102435e-01
6.721927603940821427e+01,2.704799082384120590e-01,5.215680460793956641e-01,4.368764755159996183e-01
6.726094949014560598e+01,2.686284257510039852e-01,5.193479567180627754e-01,1.251999086132151162e-01
6.730262294088299768e+01,2.668932360851635210e-01,5.173077843237042783e-01,0.000000000000000000e+00
6.734429639162038939e+01,2.652883979922433522e-01,5.154600552770378652e-01,0.000000000000000000e+00
6.738596984235776688e+01,2.638419153228705460e-01,5.138369753529632433e-01,0.000000000000000000e+00
6.742764329309515858e+01,2.625693819279777408e-01,5.124491385662779397e-01,0.000000000000000000e+00
6.746931674383255029e+01,2.614666823859487232e-01,5.112884661455701085e-01,0.000000000000000000e+00
6.751099019456994199e+01,2.605401037053723390e-01,5.103573074439611279e-01,0.000000000000000000e+00
6.755266364530733370e+01,2.597945182283658005e-01,5.096567335222725870e-01,0.000000000000000000e+00
6.759433709604471119e+01,2.592326769485031601e-01,5.091850002297172439e-01,0.000000000000000000e+00
6.763601054678210289e+01,2.588560681688653053e-01,5.089401814387494172e-01,5.408955905872975256e-02
6.767768399751949460e+01,2.586659953024396663e-01,5.089217231517340068e-01,1.666666666666666574e-01
6.771935744825688630e+01,2.586625335673792825e-01,5.091266719355642678e-01,1.666666666666666574e-01
6.776103089899427800e+01,2.588388544210316056e-01,5.095421020008744639e-01,1.639250628283827338e-01
6.780270434973165550e+01,2.592037092817523480e-01,5.101751659058533228e-01,1.437438123524900635e-02
6.784437780046904720e+01,2.597346301555193415e-01,5.109950624615272607e-01,3.379407508948392702e-01
6.788605125120643891e+01,2.604193584664077354e-01,5.119848440797480915e-01,6.527872972355741599e-01
6.792772470194383061e+01,2.612423279727019709e-01,5.131231174490472613e-01,2.957505140506268004e-01
6.796939815268122231e+01,2.621940317828241884e-01,5.143976522458574285e-01,0.000000000000000000e+00
6.801107160341859981e+01,2.632658630921717036e-01,5.157953520302402950e-01,0.000000000000000000e+00
6.805274505415599151e+01,2.644432104630660141e-01,5.172972418148504836e-01,2.231836874571375418e-01
6.809441850489338321e+01,2.657063161558253506e-01,5.188810770829608288e-01,6.850392201660138181e-01
6.813609195563077492e+01,2.670387134254915695e-01,5.205252239092168498e-01,4.166666666666666852e-01
6.817776540636816662e+01,2.684271756768656370e-01,5.222136827260479564e-01,4.166666666666666852e-01
6.821943885710554412e+01,2.698506622184653758e-01,5.239185473421601458e-01,4.166666666666666852e-01
6.826111230784293582e+01,2.712879839181618902e-01,5.256189379753709590e-01,4.166666666666666852e-01
6.830278575858032752e+01,2.727245211485813114e-01,5.272975585131812748e-01,4.166666666666666852e-01
6.834445920931771923e+01,2.741412775859226603e-01,5.289334914872985127e-01,4.166666666666666852e-01
6.838613266005511093e+01,2.755189098124568581e-01,5.305054836841421873e-01,4.166666666666666852e-01
6.842780611079248843e+01,2.768414364043320641e-01,5.319953350131568781e-01,3.233379026731133532e-01
6.846947956152988013e+01,2.780941045998741035e-01,5.333862201561990757e-01,2.343214530499970749e-01
6.851115301226727183e+01,2.792595054890769646e-01,5.346599190174660121e-01,4.166666666666666852e-01
6.855282646300466354e+01,2.803196177955475377e-01,5.357996727707476925e-01,4.166666666666666852e-01
6.859449991374205524e+01,2.812566746752114266e-01,5.367863185063569409e-01,4.166666666666666852e-01
6.863617336447943273e+01,2.820537987714030748e-01,5.376030474827304673e-01,4.166666666666666852e-01
6.867784681521682444e+01,2.827059059288046239e-01,5.382465481458034162e-01,4.166666666666666852e-01
6.871952026595421614e+01,2.832050668323576881e-01,5.387110440621741825e-01,4.166666666666666852e-01
6.876119371669160785e+01,2.835448215256365923e-01,5.389927939148635438e-01,6.005825908156933179e-01
6.880286716742899955e+01,2.837186464912850870e-01,5.390860997873005989e-01,4.132111034953587225e-01
6.884454061816637704e+01,2.837233403712384749e-01,5.389900549242738759e-01,2.886299596374922866e-02
6.888621406890376875e+01,2.835609906900319888e-01,5.387105441708230913e-01,6.302832990632506460e-02
6.892788751964116045e+01,2.832358021274101190e-01,5.382548686255764769e-01,5.873505445133643532e-02
6.896956097037855216e+01,2.827475201777034930e-01,5.376304062338206347e-01,4.230447033737192997e-01
6.901123442111594386e+01,2.820852379084388128e-01,5.368305213822005539e-01,5.725953849669040974e-01
6.905290787185332135e+01,2.812672403524571485e-01,5.358760669398687781e-01,2.363015002665722619e-01
6.909458132259071306e+01,2.803117587749514583e-01,5.347926691238445995e-01,5.926052852029453089e-01
6.913625477332810476e+01,2.792299598894632529e-01,5.335987459158541002e-01,3.839673292209080935e-01
6.917792822406549647e+01,2.780396723787715296e-01,5.323192298017905832e-01,1.666666666666666574e-01
6.921960167480288817e+01,2.767581197723631981e-01,5.309777421832486688e-01,4.128874419313849353e-01
6.926127512554026566e+01,2.753997261772535565e-01,5.295949176942366110e-01,6.169179803518907157e-01
6.930294857627765737e+01,2.739808981335012383e-01,5.281935312344507860e-01,2.972165105475715330e-01
6.934462202701504907e+01,2.725251059185524460e-01,5.268028035774736662e-01,1.666666666666666574e-01
6.938629547775244077e+01,2.710556239148955715e-01,5.254499408965931373e-01,1.666666666666666574e-01
6.942796892848983248e+01,2.695935890505250510e-01,5.241736533827683342e-01,1.666666666666666574e-01
6.946964237922720997e+01,2.681648613960683769e-01,5.229984445487309008e-01,1.666666666666666574e-01
6.951131582996460168e+01,2.667936354833210788e-01,5.219523731101395336e-01,4.946310258169893392e-02
6.955298928070199338e+01,2.654993481156742718e-01,5.210584438801025842e-01,0.000000000000000000e+00
6.959466273143938508e+01,2.642981667323223705e-01,5.203362304259818716e-01,0.000000000000000000e+00
6.963633618217677679e+01,2.632085229986943498e-01,5.198050065078138049e-01,6.585560886452190843e-02
6.967800963291415428e+01,2.622494825970591581e-01,5.194831812278732919e-01,2.885157261441391174e-01
6.971968308365154599e+01,2.614368103702517376e-01,5.193861912519442958e-01,5.833333333333333703e-01
6.976135653438893769e+01,2.607847204355048798e-01,5.195268191112194511e-01,5.833333333333333703e-01
6.980302998512632939e+01,2.603158785105463835e-01,5.199247748147455273e-01,5.833333333333333703e-01
6.984470343586372110e+01,2.600601629490269517e-01,5.206101909044865694e-01,5.833333333333333703e-01
6.988637688660109859e+01,2.600024165259515185e-01,5.215538646948051360e-01,5.833333333333333703e-01
6.992805033733849029e+01,2.601475035234100397e-01,5.227521672988615364e-01,5.833333333333333703e-01
6.996972378807588200e+01,2.604995957011746466e-01,5.241998784668401301e-01,5.833333333333333703e-01
7.001139723881327370e+01,2.610593316693980981e-01,5.258867481809209599e-01,5.833333333333333703e-01
7.005307068955066541e+01,2.618265191573803663e-01,5.278018417290529785e-01,5.833333333333333703e-01
7.009474414028804290e+01,2.628003961882237061e-01,5.299344606012708070e-01,5.833333333333333703e-01
7.013641759102543460e+01,2.639765219892531989e-01,5.322692353277788113e-01,5.833333333333333703e-01
7.017809104176282631e+01,2.653447317767376190e-01,5.347813095512204962e-01,5.833333333333333703e-01
7.021976449250021801e+01,2.669011763252076563e-01,5.374513372439758685e-01,5.833333333333333703e-01
7.026143794323760972e+01,2.686388328764492406e-01,5.402576818036537443e-01,2.272104180945229701e-01
7.030311139397498721e+01,2.705269085714231969e-01,5.431573207200465214e-01,5.426662097326402368e-01
7.034478484471237891e+01,2.725469242748233545e-01,5.461213295266400536e-01,6.125580686924120277e-01
7.038645829544977062e+01,2.746863347634745933e-01,5.491268742556256743e-01,5.833333333333333703e-01
7.042813174618716232e+01,2.769280847854305727e-01,5.521477155411972371e-01,5.833333333333333703e-01
7.046980519692455402e+01,2.792491669125821141e-01,5.551526476438657376e-01,6.402025740613968008e-01
7.051147864766193152e+01,2.816251206206475954e-01,5.581087566310524162e-01,7.500000000000000000e-01
7.055315209839932322e+01,2.840339261715271735e-01,5.609856801835081397e-01,7.500000000000000000e-01
7.059482554913671493e+01,2.864543174601997810e-01,5.637590643928476197e-01,7.500000000000000000e-01
7.063649899987410663e+01,2.888550327029535403e-01,5.663831602327598080e-01,7.500000000000000000e-01
7.067817245061149833e+01,2.912128879364832557e-01,5.688400463341951596e-01,7.500000000000000000e-01
7.071984590134887583e+01,2.935073946007825119e-01,5.711146083931175621e-01,7.500000000000000000e-01
7.076151935208626753e+01,2.957133117655344479e-01,5.731847021773921469e-01,7.500000000000000000e-01
7.080319280282365924e+01,2.978067413441039535e-01,5.750297875916894341e-01,7.933040134033995106e-01
7.084486625356105094e+01,2.997686546851164313e-01,5.766350564110962473e-01,4.858731246666253001e-01
7.088653970429844264e+01,3.015801981579536717e-01,5.779873278754840138e-01,2.356922549693685198e-01
7.092821315503582014e+01,3.032200035980225361e-01,5.790739163129172695e-01,7.500000000000000000e-01
7.096988660577321184e+01,3.046696542860822809e-01,5.798883018303869763e-01,7.500000000000000000e-01
7.101156005651060354e+01,3.059184599064091459e-01,5.804251668249696960e-01,7.500000000000000000e-01
7.105323350724799525e+01,3.069246427694066193e-01,5.806516706230321345e-01,7.500000000000000000e-01
7.109490695798538695e+01,3.076993748527097616e-01,5.805967049840099481e-01,7.500000000000000000e-01
7.113658040872276445e+01,3.082366755848398032e-01,5.802661788785830055e-01,7.500000000000000000e-01
7.117825385946015615e+01,3.085325071751042758e-01,5.796682242358781600e-01,7.500000000000000000e-01
7.121992731019754785e+01,3.085835757882028352e-01,5.788108900095588760e-01,7.500000000000000000e-01
7.126160076093493956e+01,3.083920613623396534e-01,5.777086404114979423e-01,7.824994288325434200e-01
7.130327421167233126e+01,3.079646143424637494e-01,5.763809214104128609e-01,8.093918970375308941e-01
7.134494766240970876e+01,3.073077174127078481e-01,5.748465081034817015e-01,7.500000000000000000e-01
7.138662111314710046e+01,3.064268712292202435e-01,5.731231864434347401e-01,7.363490975554100038e-01
7.142829456388449216e+01,3.053264657794915182e-01,5.712243733862440997e-01,5.867984159622252616e-01
7.146996801462188387e+01,3.040114044540777605e-01,5.691713465372271186e-01,7.203373695830839196e-02
7.151164146535927557e+01,3.025203810411241090e-01,5.670080562480580566e-01,5.803632625086490027e-01
7.155331491609665306e+01,3.008720592805994576e-01,5.647613481490594278e-01,7.500000000000000000e-01
7.159498836683404477e+01,2.990891758354206065e-01,5.624632447563077120e-01,7.500000000000000000e-01
7.163666181757143647e+01,2.971931430563166110e-01,5.601410561922542941e-01,7.500000000000000000e-01
7.167833526830882818e+01,2.952055067452176162e-01,5.578212322455173844e-01,7.500000000000000000e-01
7.172000871904621988e+01,2.931508709139178936e-01,5.555328732525297575e-01,7.500000000000000000e-01
7.176168216978359737e+01,2.910571557593956138e-01,5.533062452015987676e-01,6.580420379256396446e-01
7.180335562052098908e+01,2.889518338135053099e-01,5.511702657659800497e-01,1.666666666666666574e-01
7.184502907125838078e+01,2.868573115028033582e-01,5.491572499717775058e-01,1.666666666666666574e-01
7.188670252199577249e+01,2.848083896104748325e-01,5.473056606326567319e-01,7.330363262509923539e-01
7.192837597273316419e+01,2.828301647306174504e-01,5.456270499486060022e-01,8.333333333333333703e-01
7.197004942347054168e+01,2.809426043098702808e-01,5.441423500992605966e-01,8.333333333333333703e-01
7.201172287420793339e+01,2.791636915931122176e-01,5.428670062234337568e-01,7.430888736577410114e-01
7.205339632494532509e+01,2.775140358388102357e-01,5.418169778250989665e-01,3.741527682582253544e-01
7.209506977568271680e+01,2.760124213122409076e-01,5.410052707074057832e-01,5.601248952862837582e-02
7.213674322642010850e+01,2.746742438401763575e-01,5.404404434478871089e-01,1.666666666666666574e-01
7.217841667715748599e+01,2.735157933610151693e-01,5.401313100521881738e-01,1.666666666666666574e-01
7.222009012789487770e+01,2.725533148730077682e-01,5.400878933872351739e-01,1.666666666666666574e-01
7.226176357863226940e+01,2.718124747646074590e-01,5.403342078691782957e-01,1.666666666666666574e-01
7.230343702936966110e+01,2.712878884083753661e-01,5.408472649402767951e-01,1.666666666666666574e-01
7.234511048010705281e+01,2.709758088809988141e-01,5.416106772840391104e-01,1.666666666666666574e-01
7.238678393084443030e+01,2.708780716678696465e-01,5.426162546252651930e-01,1.666666666666666574e-01
7.242845738158182201e+01,2.709931448683606803e-01,5.438504289046265372e-01,1.666666666666666574e-01
7.247013083231921371e+01,2.713198919545379284e-01,5.453025959602789685e-01,1.666666666666666574e-01
7.251180428305660541e+01,2.718548213145801085e-01,5.469595965972694485e-01,1.666666666666666574e-01
7.255347773379399712e+01,2.725891950422796861e-01,5.488005854912112458e-01,1.666666666666666574e-01
7.259515118453137461e+01,2.735116298245779953e-01,5.508031131262824953e-01,2.098850049500635417e-01
7.263682463526876631e+01,2.746100989636309220e-01,5.529423744998570589e-01,5.827336074937645716e-01
7.267849808600615802e+01,2.758938055321115690e-01,5.552131933634710803e-01,5.930622191761791839e-02
7.272017153674354972e+01,2.773191468122416237e-01,5.575635850718148046e-01,5.967272104181081671e-01
7.276184498748094143e+01,2.788717956013541666e-01,5.599724187309637058e-01,2.302947224125605485e-01
7.280351843821831892e+01,2.805395792108662523e-01,5.624193164892578034e-01,0.000000000000000000e+00
7.284519188895571062e+01,2.823032557806005038e-01,5.648802171039010167e-01,1.218871373086241605e-01
7.288686533969310233e+01,2.841396648970829775e-01,5.673258213254414040e-01,3.141421064656008122e-01
7.292853879043049403e+01,2.860271844138164155e-01,5.697274469876847380e-01,4.166666666666666852e-01
7.297021224116788574e+01,2.879465228276438249e-01,5.720612716028348199e-01,4.166666666666666852e-01
7.301188569190526323e+01,2.898758448836653567e-01,5.743028434461235898e-01,4.166666666666666852e-01
7.305355914264265493e+01,2.917910115249628955e-01,5.764240479111715221e-01,4.166666666666666852e-01
7.309523259338004664e+01,2.936696089109544494e-01,5.783963901634087135e-01,4.166666666666666852e-01
7.313690604411743834e+01,2.954923164229279475e-01,5.802099332356510653e-01,4.166666666666666852e-01
7.317857949485483005e+01,2.972368535480868768e-01,5.818449787027618614e-01,4.166666666666666852e-01
7.322025294559220754e+01,2.988843300049789375e-01,5.832859897077669054e-01,6.044284517553886182e-01
7.326192639632959924e+01,3.004185632517658022e-01,5.845188033170188868e-01,4.045579163810443801e-01
7.330359984706699095e+01,3.018218858988936382e-01,5.855298991310576850e-01,1.491223059934927153e-01
7.334527329780438265e+01,3.030757121681220689e-01,5.863081293730167953e-01,4.166666666666666852e-01
7.338694674854177435e+01,3.041660581710898259e-01,5.868469957590728425e-01,4.166666666666666852e-01
7.342862019927915185e+01,3.050863065095699711e-01,5.871442438764463700e-01,4.166666666666666852e-01
7.347029365001654355e+01,3.058079783129798446e-01,5.871776241933343021e-01,4.166666666666666852e-01
7.351196710075393526e+01,3.063210275263392179e-01,5.869461698747264755e-01,4.166666666666666852e-01
7.355364055149132696e+01,3.066335106566894231e-01,5.864710987303836109e-01,4.166666666666666852e-01
7.359531400222871866e+01,3.067408600556564280e-01,5.857549580974898973e-01,1.504074327925687959e-01
7.363698745296609616e+01,3.066408590682419000e-01,5.848053794402102712e-01,0.000000000000000000e+00
7.367866090370348786e+01,3.063375122477277057e-01,5.836353013249639954e-01,3.613586170131213859e-01
7.372033435444087957e+01,3.058368274977231183e-01,5.822599320465888795e-01,6.127103800167640335e-01
7.376200780517827127e+01,3.051425577872406980e-01,5.806937168971905150e-01,2.617660498058176355e-01
7.380368125591566297e+01,3.042583209474398198e-01,5.789500177953317284e-01,5.833333333333333703e-01
7.384535470665304047e+01,3.031949977837268828e-01,5.770448187069017187e-01,5.700060924530740980e-01
7.388702815739043217e+01,3.019506566350896870e-01,5.749909554289872604e-01,4.657870687692755585e-02
7.392870160812782387e+01,3.005512292524374351e-01,5.728222991593741042e-01,1.362424796283482897e-01
7.397037505886521558e+01,2.990204043240254350e-01,5.705701968019877279e-01,1.666666666666666574e-01
7.401204850960260728e+01,2.973776625758808856e-01,5.682638130973658441e-01,1.666666666666666574e-01
7.405372196033998478e+01,2.956372797461922497e-01,5.659241783652686486e-01,1.666666666666666574e-01
7.409539541107737648e+01,2.938173858235949010e-01,5.635753532743762451e-01,1.666666666666666574e-01
7.413706886181476818e+01,2.919399979712932747e-01,5.612448110992346306e-01,1.666666666666666574e-01
7.417874231255215989e+01,2.900264777032240948e-01,5.589588367672192470e-01,1.666666666666666574e-01
7.422041576328955159e+01,2.880969249376564290e-01,5.567431263408657571e-01,1.666666666666666574e-01
7.426208921402692908e+01,2.861708081410174187e-01,5.546225322471654007e-01,1.666666666666666574e-01
7.430376266476432079e+01,2.842771695925065401e-01,5.526432305527534394e-01,1.666666666666666574e-01
7.434543611550171249e+01,2.824335915856611701e-01,5.508101313623743334e-01,3.491737110652209930e-02
7.438710956623910420e+01,2.806536489812989088e-01,5.491413906649007526e-01,0.000000000000000000e+00
7.442878301697649590e+01,2.789530283754825812e-01,5.476494683563188914e-01,0.000000000000000000e+00
7.447045646771387339e+01,2.773480066811560563e-01,5.463497537289587758e-01,2.814046911887670421e-01
7.451212991845126510e+01,2.758514898407433136e-01,5.452544246214497958e-01,5.833333333333333703e-01
7.455380336918865680e+01,2.744753490766377313e-01,5.443723649140372878e-01,5.833333333333333703e-01
7.459547681992604851e+01,2.732337411763258728e-01,5.437127205803630181e-01,5.833333333333333703e-01
7.463715027066344021e+01,2.721384853783389013e-01,5.432812260142002581e-01,5.833333333333333703e-01
7.467882372140081770e+01,2.711979532074192956e-01,5.430855743163295335e-01,5.833333333333333703e-01
7.472049717213820941e+01,2.704247862769482147e-01,5.431310727251815740e-01,5.833333333333333703e-01
7.476217062287560111e+01,2.698075966881107735e-01,5.433899791951998237e-01,5.833333333333333703e-01
7.480384407361299282e+01,2.693466191416553634e-01,5.438521396185406198e-01,5.833333333333333703e-01
7.484551752435038452e+01,2.690415110066021187e-01,5.445082815659545439e-01,5.833333333333333703e-01
7.488719097508776201e+01,2.688919740608463615e-01,5.453493965871902827e-01,5.833333333333333703e-01
7.492886442582515372e+01,2.688941042814466664e-01,5.463604320805776071e-01,5.833333333333333703e-01
7.497053787656254542e+01,2.690395953994076939e-01,5.475205329398458165e-01,5.833333333333333703e-01
7.501221132729993712e+01,2.693190459981164020e-01,5.488085702066253235e-01,5.833333333333333703e-01
7.505388477803732883e+01,2.697245005035684984e-01,5.502024704318567716e-01,5.833333333333333703e-01
7.509555822877470632e+01,2.702543526727420597e-01,5.516873754805270424e-01,5.833333333333333703e-01
7.513723167951209803e+01,2.708894805737380174e-01,5.532312506329302160e-01,5.833333333333333703e-01
7.517890513024948973e+01,2.716150918233469769e-01,5.548126935908592738e-01,5.833333333333333703e-01
7.522057858098688143e+01,2.724227015166130195e-01,5.564104355444565719e-01,5.833333333333333703e-01
7.526225203172427314e+01,2.732949559886623248e-01,5.579995215592260527e-01,5.833333333333333703e-01
7.530392548246165063e+01,2.742136973851175274e-01,5.595526015087904925e-01,6.547483055365226345e-01
7.534559893319904234e+01,2.751642685803414312e-01,5.610460744776155639e-01,7.500000000000000000e-01
7.538727238393643404e+01,2.761324548355157393e-01,5.624591413313184685e-01,7.500000000000000000e-01
7.542894583467382574e+01,2.771002763003485025e-01,5.637674697157358805e-01,7.500000000000000000e-01
7.547061928541121745e+01,2.780537071183108444e-01,5.649536010703902766e-01,7.500000000000000000e-01
7.551229273614859494e+01,2.789726784479164001e-01,5.659809420471108021e-01,7.500000000000000000e-01
7.555396618688598664e+01,2.798430486481164325e-01,5.668427022400704951e-01,7.500000000000000000e-01
7.559563963762337835e+01,2.806483562936799014e-01,5.675237103966631613e-01,8.091348716777156946e-01
7.563731308836077005e+01,2.813763643052526464e-01,5.680112578619538333e-01,4.287183002055358627e-01
7.567898653909816176e+01,2.820139292736199566e-01,5.682924917143832300e-01,4.607988728963027247e-01
7.572065998983553925e+01,2.825458570966777883e-01,5.683551121108815218e-01,7.500000000000000000e-01
7.576233344057293095e+01,2.829588048753696738e-01,5.681902659144305590e-01,7.500000000000000000e-01
7.580400689131032266e+01,2.832441173028890646e-01,5.677935298057733560e-01,7.500000000000000000e-01
7.584568034204771436e+01,2.833945370684293197e-01,5.671618001503228035e-01,7.500000000000000000e-01
7.588735379278510607e+01,2.833959086767928182e-01,5.662853571565175104e-01,7.500000000000000000e-01
7.592902724352248356e+01,2.832265633023435258e-01,5.651418804372936311e-01,7.500000000000000000e-01
7.597070069425987526e+01,2.829001739912692104e-01,5.637650567176213379e-01,7.500000000000000000e-01
7.601237414499726697e+01,2.824115180334024755e-01,5.621546388075594480e-01,7.500000000000000000e-01
7.605404759573465867e+01,2.817615361013476871e-01,5.603209505663726553e-01,7.500000000000000000e-01
7.609572104647205038e+01,2.809544716304187006e-01,5.582771461955530201e-01,7.500000000000000000e-01
7.613739449720942787e+01,2.799940972383768156e-01,5.560371854994168306e-01,5.939284898333005991e-01
7.617906794794681957e+01,2.788826151753270866e-01,5.536136444981228921e-01,4.919274998095741758e-01
7.622074139868421128e+01,2.776240206837695124e-01,5.510183457020936260e-01,8.038801309875991397e-01
7.626241484942160298e+01,2.762295117763117758e-01,5.482696148422064875e-01,2.832419465388547608e-01
7.630408830015899468e+01,2.747042532266953940e-01,5.453845534479370150e-01,7.318939913184089319e-01
7.634576175089637218e+01,2.730560622465386111e-01,5.423832031160222833e-01,7.500000000000000000e-01
7.638743520163376388e+01,2.713143928063991295e-01,5.393061206640090699e-01,7.500000000000000000e-01
7.642910865237115559e+01,2.694943879351816562e-01,5.361770011067283903e-01,7.500000000000000000e-01
7.647078210310854729e+01,2.676075874326624415e-01,5.330149557162728868e-01,7.500000000000000000e-01
7.651245555384593899e+01,2.656714959829332701e-01,5.298456248276064429e-01,7.500000000000000000e-01
7.655412900458331649e+01,2.637071753528271723e-01,5.266966643937380788e-01,7.500000000000000000e-01
7.659580245532070819e+01,2.617336465252070310e-01,5.235936404425456381e-01,6.071319777625208136e-01
7.663747590605809989e+01,2.597672808194293470e-01,5.205618102734758113e-01,1.666666666666666574e-01
